census_accession,gene,tile_index,start,end,length,tile_cut_kind,merge_rule,straddle_handling,gap_tolerance,protein_regime,route,tile_max_aa,route_at,ruling,trained_context,f059_peak_gib,preflight_outcome,preflight_why
Q9UM47,NOTCH3,5,314,389,76,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.278716,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,6,391,429,39,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.250311,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,7,431,467,37,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.249289,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,8,469,505,37,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.249289,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,9,507,543,37,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.249289,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,10,545,580,36,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.248798,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,11,582,618,37,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.249289,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,12,620,655,36,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.248798,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,13,657,693,37,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.249289,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,14,695,730,36,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.248798,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,15,734,808,75,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.277712,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,16,810,847,38,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.249794,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,17,849,885,37,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.249289,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,18,887,922,36,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.248798,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,19,924,960,37,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.249289,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,20,962,998,37,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.249289,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,21,1000,1034,35,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.248320,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,22,1036,1082,47,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.254928,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,23,1084,1120,37,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.249289,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,24,1122,1158,37,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.249289,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,25,1160,1203,44,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.253098,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,26,1205,1244,40,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.250842,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,27,1246,1287,42,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.251944,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,28,1289,1325,37,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.249289,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,29,1335,1373,39,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.250311,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,30,1387,1458,72,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.274780,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
Q9UM47,NOTCH3,31,1467,1505,39,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.250311,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
A6NM11,LRRC37A2,0,137,160,24,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.243937,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
A6NM11,LRRC37A2,1,230,253,24,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.243937,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
A6NM11,LRRC37A2,2,267,290,24,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.243937,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
A6NM11,LRRC37A2,3,864,935,72,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.274780,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
A6NM11,LRRC37A2,4,937,959,23,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.243619,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
A6NM11,LRRC37A2,5,963,987,25,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.244269,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
A6NM11,LRRC37A2,6,1002,1027,26,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.244615,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
A6NM11,LRRC37A2,7,1124,1146,23,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.243619,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
P82279,CRB1,0,30,68,39,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.250311,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
P82279,CRB1,1,70,108,39,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.250311,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
P82279,CRB1,2,110,146,37,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.249289,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
P82279,CRB1,3,148,184,37,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.249289,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
P82279,CRB1,4,186,222,37,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.249289,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
P82279,CRB1,5,224,260,37,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.249289,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
P82279,CRB1,6,262,299,38,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.249794,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
P82279,CRB1,7,301,337,37,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.249289,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
P82279,CRB1,8,339,395,57,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.261884,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
P82279,CRB1,9,397,439,43,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.252514,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
P82279,CRB1,10,441,481,41,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.251386,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
P82279,CRB1,11,485,670,186,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.468392,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
P82279,CRB1,12,672,708,37,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.249289,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
P82279,CRB1,13,714,885,172,whole_run,abutting_or_overlapping,drop,0,all_runs_in_context,local,1026,440,D-104,1026,5.435564,refused_no_measurement,"fold loop does not consult the guard (RB, not this pass; F-049); F-059 is a law, not a measurement of this case (F-061); requirement_mib=None; RA2 cache-only, no live CUDA"
