fold_index,accession,job_id,analysis_id,span_aa,wall_seconds,free_mib_before,requirement_mib,peak_allocated_mib,peak_reserved_mib,emitted_pae,served_structure_bytes,served_pae,verdict,at
1000,Q99884,5916,5917,77,21.43,7043,6357,5416,5530,True,49857,True,ok,2026-09-14T21:27:04
1001,Q9BSN7,5917,5918,77,20.52,7043,6357,5416,5530,True,47994,True,ok,2026-09-14T21:27:25
1002,Q9UBN1,5918,5919,77,21.42,7043,6357,5416,5530,True,50829,True,ok,2026-09-14T21:27:48
1003,Q96FM1,5919,5920,78,20.33,7043,6357,5417,5530,True,51720,True,ok,2026-09-14T21:28:09
1004,Q96RJ3,5920,5921,78,20.23,7043,6357,5417,5530,True,45240,True,ok,2026-09-14T21:28:30
1005,Q9HAS3,5921,5922,78,20.72,7043,6357,5417,5530,True,45969,True,ok,2026-09-14T21:28:52
1006,Q01118,5922,5923,79,20.6,7043,6357,5418,5530,True,52287,True,ok,2026-09-14T21:29:13
1007,Q06432,5923,5924,79,21.58,7043,6357,5418,5530,True,51396,True,ok,2026-09-14T21:29:36
1008,Q15858,5924,5925,79,21.02,7043,6357,5418,5530,True,51396,True,ok,2026-09-14T21:29:58
1009,Q6GPH6,5925,5926,79,20.38,7043,6357,5418,5530,True,52530,True,ok,2026-09-14T21:30:20
1010,Q8NGC0,5926,5927,79,20.46,7043,6357,5418,5530,True,51963,True,ok,2026-09-14T21:30:41
1011,Q8TEY5,5927,5928,79,20.52,7043,6357,5418,5530,True,49452,True,ok,2026-09-14T21:31:02
1012,Q9BX84,5928,5929,79,21.48,7043,6357,5418,5530,True,53421,True,ok,2026-09-14T21:31:25
1013,Q9NW15,5929,5930,79,20.4,7043,6357,5418,5530,True,52773,True,ok,2026-09-14T21:31:46
1014,Q9Y328,5930,5931,79,20.18,7043,6357,5418,5530,True,50748,True,ok,2026-09-14T21:32:07
1015,O95867,5931,5932,80,20.82,7043,6357,5419,5530,True,50991,True,ok,2026-09-14T21:32:29
1016,P28223,5932,5933,80,20.73,7043,6357,5419,5530,True,50181,True,ok,2026-09-14T21:32:51
1017,Q12999,5933,5934,80,20.77,7043,6357,5419,5530,True,51639,True,ok,2026-09-14T21:33:12
1018,Q16553,5934,5935,80,20.37,7043,6357,5419,5530,True,46779,True,ok,2026-09-14T21:33:34
1019,Q6UXB3,5935,5936,80,20.75,7043,6357,5419,5530,True,47832,True,ok,2026-09-14T21:33:55
1020,Q92537,5936,5937,81,20.35,7043,6357,5419,5530,True,50505,True,ok,2026-09-14T21:34:17
1021,Q9BZJ6,5937,5938,81,20.42,7043,6357,5419,5530,True,50262,True,ok,2026-09-14T21:34:38
1022,Q9NSD7,5938,5939,81,20.15,7043,6357,5419,5530,True,47022,True,ok,2026-09-14T21:34:59
1023,P42857,5939,5940,82,20.72,7043,6357,5420,5530,True,53421,True,ok,2026-09-14T21:35:21
1024,Q9UQD0,5940,5941,82,21.53,7043,6357,5420,5530,True,52773,True,ok,2026-09-14T21:35:44
1025,P34969,5941,5942,83,20.22,7043,6357,5421,5530,True,49533,True,ok,2026-09-14T21:36:05
1026,Q9HB14,5942,5943,83,20.76,7043,6357,5421,5530,True,54636,True,ok,2026-09-14T21:36:26
1027,Q9Y6R1,5943,5944,83,20.26,7043,6357,5421,5530,True,52611,True,ok,2026-09-14T21:36:47
1028,A6NKX4,5944,5945,84,20.11,7043,6357,5421,5530,True,49290,True,ok,2026-09-14T21:37:08
1029,O95868,5945,5946,84,20.61,7043,6357,5421,5530,True,50667,True,ok,2026-09-14T21:37:30
1030,P04234,5946,5947,84,21.33,7043,6357,5421,5530,True,54069,True,ok,2026-09-14T21:37:52
1031,P21926,5947,5948,84,20.84,7043,6357,5421,5530,True,55041,True,ok,2026-09-14T21:38:14
1032,P29371,5948,5949,84,20.57,7043,6357,5421,5530,True,47589,True,ok,2026-09-14T21:38:36
1033,Q14524,5949,5950,85,21.36,7043,6357,5422,5530,True,51963,True,ok,2026-09-14T21:38:58
1034,Q8TDN2,5950,5951,85,20.73,7043,6357,5422,5530,True,59253,True,ok,2026-09-14T21:39:20
1035,Q12791,5951,5952,86,21.38,7043,6357,5423,5530,True,45564,True,ok,2026-09-14T21:39:42
1036,P35070,5952,5953,87,20.6,7043,6357,5424,5530,True,55041,True,ok,2026-09-14T21:40:04
1037,Q5XXA6,5953,5954,87,20.55,7043,6357,5424,5530,True,58038,True,ok,2026-09-14T21:40:25
1038,Q9NYX4,5954,5955,87,20.09,7043,6357,5424,5530,True,53664,True,ok,2026-09-14T21:40:46
1039,Q05940,5955,5956,88,20.95,7043,6357,5424,5530,True,55284,True,ok,2026-09-14T21:41:08
1040,Q695T7,5956,5957,88,20.69,7043,6357,5424,5530,True,55122,True,ok,2026-09-14T21:41:30
1041,Q6UW88,5957,5958,88,20.62,7043,6357,5424,5530,True,55284,True,ok,2026-09-14T21:41:51
1042,Q6ZP80,5958,5959,88,20.81,7043,6357,5424,5530,True,59901,True,ok,2026-09-14T21:42:13
1043,Q96N87,5959,5960,88,20.63,7043,6357,5424,5530,True,56175,True,ok,2026-09-14T21:42:35
1044,Q9NPD7,5960,5961,88,21.24,7043,6357,5424,5530,True,54798,True,ok,2026-09-14T21:42:57
1045,O94772,5961,5962,89,20.82,7043,6357,5425,5530,True,54798,True,ok,2026-09-14T21:43:19
1046,Q9NY91,5962,5963,89,20.41,7043,6357,5425,5530,True,54960,True,ok,2026-09-14T21:43:40
1047,O60896,5963,5964,90,20.43,7043,6357,5426,5530,True,58038,True,ok,2026-09-14T21:44:01
1048,P34998,5964,5965,90,20.76,7043,6357,5426,5530,True,56418,True,ok,2026-09-14T21:44:23
1049,Q9Y672,5965,5966,90,20.79,7043,6357,5426,5530,True,60873,True,ok,2026-09-14T21:44:45
1050,A8MUP6,5966,5967,91,20.47,7043,6357,5427,5530,True,59496,True,ok,2026-09-14T21:45:06
1051,P24557,5967,5968,91,20.89,7043,6357,5427,5530,True,58767,True,ok,2026-09-14T21:45:28
1052,P43003,5968,5969,91,20.55,7043,6357,5427,5530,True,57957,True,ok,2026-09-14T21:45:50
1053,P43005,5969,5970,91,20.46,7043,6357,5427,5530,True,57309,True,ok,2026-09-14T21:46:11
1054,Q9H295,5970,5971,91,20.45,7043,6357,5427,5530,True,57552,True,ok,2026-09-14T21:46:32
1055,Q5H943,5971,5972,92,20.5,7043,6357,5427,5530,True,58524,True,ok,2026-09-14T21:46:54
1056,Q8NER5,5972,5973,92,22.2,7043,6357,5427,5530,True,55284,True,ok,2026-09-14T21:47:17
1057,Q9GZN6,5973,5974,92,21.58,7043,6357,5427,5530,True,58767,True,ok,2026-09-14T21:47:39
1058,Q9NP91,5974,5975,92,20.63,7043,6357,5427,5530,True,58524,True,ok,2026-09-14T21:48:01
1059,A6NK97,5975,5976,93,20.64,7043,6357,5428,5530,True,58362,True,ok,2026-09-14T21:48:22
1060,P36897,5976,5977,93,21.08,7043,6357,5428,5530,True,56823,True,ok,2026-09-14T21:48:44
1061,P43004,5977,5978,93,20.72,7043,6357,5428,5530,True,57876,True,ok,2026-09-14T21:49:06
1062,Q4KMQ2,5978,5979,93,20.47,7043,6357,5428,5530,True,63060,True,ok,2026-09-14T21:49:27
1063,Q8TCC7,5979,5980,93,20.81,7043,6357,5428,5530,True,59091,True,ok,2026-09-14T21:49:49
1064,Q9Y267,5980,5981,93,20.41,7043,6357,5428,5530,True,59577,True,ok,2026-09-14T21:50:10
1065,O43657,5981,5982,94,20.27,7043,6357,5429,5530,True,62169,True,ok,2026-09-14T21:50:32
1066,P09693,5982,5983,94,20.66,7043,6357,5429,5530,True,60549,True,ok,2026-09-14T21:50:54
1067,Q8N0W7,5983,5984,94,20.99,7043,6357,5429,5530,True,58929,True,ok,2026-09-14T21:51:16
1068,Q8TBP5,5984,5985,94,22.19,7043,6357,5429,5530,True,51477,True,ok,2026-09-14T21:51:39
1069,Q96QE2,5985,5986,94,21.44,7043,6357,5429,5530,True,59982,True,ok,2026-09-14T21:52:01
1070,O14817,5986,5987,95,21.03,7043,6357,5429,5530,True,62331,True,ok,2026-09-14T21:52:23
1071,O95528,5987,5988,95,20.76,7043,6357,5429,5532,True,55689,True,ok,2026-09-14T21:52:45
1072,P25100,5988,5989,95,20.27,7043,6357,5429,5532,True,46293,True,ok,2026-09-14T21:53:06
1073,P19075,5989,5990,96,21.66,7043,6357,5430,5530,True,62412,True,ok,2026-09-14T21:53:28
1074,P54219,5990,5991,96,21.6,7043,6357,5430,5530,True,58848,True,ok,2026-09-14T21:53:51
1075,Q13530,5991,5992,96,20.26,7043,6357,5430,5530,True,58929,True,ok,2026-09-14T21:54:12
1076,Q14118,5992,5993,96,20.84,7043,6357,5430,5530,True,59739,True,ok,2026-09-14T21:54:34
1077,Q8N2G4,5993,5994,96,21.13,7043,6357,5430,5530,True,58200,True,ok,2026-09-14T21:54:56
1078,Q9H2J7,5994,5995,96,21.1,7043,6357,5430,5530,True,61602,True,ok,2026-09-14T21:55:18
1079,O60706,5995,5996,97,20.4,7043,6357,5431,5530,True,62493,True,ok,2026-09-14T21:55:39
1080,O75954,5996,5997,97,20.56,7043,6357,5431,5530,True,63708,True,ok,2026-09-14T21:56:01
1081,P37023,5997,5998,97,20.96,7043,6357,5431,5530,True,60306,True,ok,2026-09-14T21:56:23
1082,Q6ZNR0,5998,5999,97,22.16,7043,6357,5431,5530,True,59496,True,ok,2026-09-14T21:56:46
1083,Q9Y226,5999,6000,97,21.49,7043,6357,5431,5530,True,62898,True,ok,2026-09-14T21:57:08
1084,A8MVS5,6000,6001,98,21.38,7043,6357,5432,5530,True,59739,True,ok,2026-09-14T21:57:31
1085,P19634,6001,6002,98,21.08,7043,6357,5432,5530,True,60063,True,ok,2026-09-14T21:57:53
1086,P53794,6002,6003,98,21.31,7043,6357,5432,5530,True,61521,True,ok,2026-09-14T21:58:15
1087,Q8N9F7,6003,6004,98,21.03,7043,6357,5432,5530,True,66462,True,ok,2026-09-14T21:58:37
1088,Q9UGP8,6004,6005,98,21.22,7043,6357,5432,5530,True,64437,True,ok,2026-09-14T21:58:59
1089,Q99250,6005,6006,99,20.98,7043,6357,5432,5532,True,63789,True,ok,2026-09-14T21:59:21
1090,A1KXE4,6006,6007,100,21.04,7043,6357,5433,5532,True,61116,True,ok,2026-09-14T21:59:43
1091,B8ZZ34,6007,6008,100,21.7,7043,6357,5433,5532,True,61035,True,ok,2026-09-14T22:00:06
1092,P35498,6008,6009,100,22.01,7043,6357,5433,5532,True,65166,True,ok,2026-09-14T22:00:29
1093,Q19T08,6009,6010,100,20.95,7043,6357,5433,5532,True,56742,True,ok,2026-09-14T22:00:51
1094,Q8TD20,6010,6011,100,21.13,7043,6357,5433,5532,True,62979,True,ok,2026-09-14T22:01:13
1095,Q9BYT9,6011,6012,100,20.87,7043,6357,5433,5532,True,68973,True,ok,2026-09-14T22:01:35
1096,Q9H015,6012,6013,100,20.41,7043,6357,5433,5532,True,64275,True,ok,2026-09-14T22:01:56
1097,Q9NY46,6013,6014,100,20.88,7043,6357,5433,5532,True,63141,True,ok,2026-09-14T22:02:18
